"iter","time","est_name","n_fe","dgp_name","n_iters","n_obs"
5,0.104974985122681,"pyfixest.feols",2,"simple",10,1e+05
5,0.00954604148864746,"FixedEffectModels.reg",2,"simple",10,1e+05
5,0.0620558261871338,"lfe::felm",2,"simple",10,1e+05
5,0.029383659362793,"fixest::feols",2,"simple",10,1e+05
5,0.127652406692505,"pyfixest.feols",3,"simple",10,1e+05
5,0.020503044128418,"FixedEffectModels.reg",3,"simple",10,1e+05
5,0.070357084274292,"lfe::felm",3,"simple",10,1e+05
5,0.0468533039093018,"fixest::feols",3,"simple",10,1e+05
6,0.104309320449829,"pyfixest.feols",2,"simple",10,1e+05
6,0.00963616371154785,"FixedEffectModels.reg",2,"simple",10,1e+05
6,0.198687314987183,"lfe::felm",2,"simple",10,1e+05
6,0.0293302536010742,"fixest::feols",2,"simple",10,1e+05
6,0.124150991439819,"pyfixest.feols",3,"simple",10,1e+05
6,0.0386309623718262,"FixedEffectModels.reg",3,"simple",10,1e+05
6,0.0673484802246094,"lfe::felm",3,"simple",10,1e+05
6,0.0459256172180176,"fixest::feols",3,"simple",10,1e+05
7,0.117239236831665,"pyfixest.feols",2,"simple",10,1e+05
7,0.00808811187744141,"FixedEffectModels.reg",2,"simple",10,1e+05
7,0.0603461265563965,"lfe::felm",2,"simple",10,1e+05
7,0.032343864440918,"fixest::feols",2,"simple",10,1e+05
7,0.158332109451294,"pyfixest.feols",3,"simple",10,1e+05
7,0.0171148777008057,"FixedEffectModels.reg",3,"simple",10,1e+05
7,0.0715115070343018,"lfe::felm",3,"simple",10,1e+05
7,0.0424809455871582,"fixest::feols",3,"simple",10,1e+05
8,0.106396913528442,"pyfixest.feols",2,"simple",10,1e+05
8,0.00770807266235352,"FixedEffectModels.reg",2,"simple",10,1e+05
8,0.195062160491943,"lfe::felm",2,"simple",10,1e+05
8,0.0244903564453125,"fixest::feols",2,"simple",10,1e+05
8,0.121193885803223,"pyfixest.feols",3,"simple",10,1e+05
8,0.0157389640808105,"FixedEffectModels.reg",3,"simple",10,1e+05
8,0.0735342502593994,"lfe::felm",3,"simple",10,1e+05
8,0.0416078567504883,"fixest::feols",3,"simple",10,1e+05
9,0.103677988052368,"pyfixest.feols",2,"simple",10,1e+05
9,0.0078589916229248,"FixedEffectModels.reg",2,"simple",10,1e+05
9,0.0610482692718506,"lfe::felm",2,"simple",10,1e+05
9,0.0699377059936523,"fixest::feols",2,"simple",10,1e+05
9,0.12157130241394,"pyfixest.feols",3,"simple",10,1e+05
9,0.0202059745788574,"FixedEffectModels.reg",3,"simple",10,1e+05
9,0.0715065002441406,"lfe::felm",3,"simple",10,1e+05
9,0.0805764198303223,"fixest::feols",3,"simple",10,1e+05
10,0.1014404296875,"pyfixest.feols",2,"simple",10,1e+05
10,0.00964713096618652,"FixedEffectModels.reg",2,"simple",10,1e+05
10,0.0626161098480225,"lfe::felm",2,"simple",10,1e+05
10,0.0262331962585449,"fixest::feols",2,"simple",10,1e+05
10,0.143745422363281,"pyfixest.feols",3,"simple",10,1e+05
10,0.0192971229553223,"FixedEffectModels.reg",3,"simple",10,1e+05
10,0.0749137401580811,"lfe::felm",3,"simple",10,1e+05
10,0.0542750358581543,"fixest::feols",3,"simple",10,1e+05
11,0.0988037586212158,"pyfixest.feols",2,"simple",10,1e+05
11,0.00970816612243652,"FixedEffectModels.reg",2,"simple",10,1e+05
11,0.0590362548828125,"lfe::felm",2,"simple",10,1e+05
11,0.0255248546600342,"fixest::feols",2,"simple",10,1e+05
11,0.12234902381897,"pyfixest.feols",3,"simple",10,1e+05
11,0.0383539199829102,"FixedEffectModels.reg",3,"simple",10,1e+05
11,0.200656652450562,"lfe::felm",3,"simple",10,1e+05
11,0.0458886623382568,"fixest::feols",3,"simple",10,1e+05
2,0.0986032485961914,"pyfixest.feols",2,"difficult",5,1e+05
2,0.00821208953857422,"FixedEffectModels.reg",2,"difficult",5,1e+05
2,0.0611636638641357,"lfe::felm",2,"difficult",5,1e+05
2,0.0307419300079346,"fixest::feols",2,"difficult",5,1e+05
2,3.32942485809326,"pyfixest.feols",3,"difficult",5,1e+05
5,0.241200923919678,"FixedEffectModels.reg",2,"difficult",5,5e+05
5,0.395003795623779,"lfe::felm",2,"difficult",5,5e+05
5,0.0911629199981689,"fixest::feols",2,"difficult",5,5e+05
5,151.084243059158,"pyfixest.feols",3,"difficult",5,5e+05
5,1.39945697784424,"FixedEffectModels.reg",3,"difficult",5,5e+05
5,319.182151556015,"lfe::felm",3,"difficult",5,5e+05
5,1.99045634269714,"fixest::feols",3,"difficult",5,5e+05
6,0.168355703353882,"pyfixest.feols",2,"difficult",5,5e+05
6,0.19967794418335,"FixedEffectModels.reg",2,"difficult",5,5e+05
6,0.360780477523804,"lfe::felm",2,"difficult",5,5e+05
6,0.0805854797363281,"fixest::feols",2,"difficult",5,5e+05
6,149.143394947052,"pyfixest.feols",3,"difficult",5,5e+05
6,1.30062007904053,"FixedEffectModels.reg",3,"difficult",5,5e+05
6,327.524319887161,"lfe::felm",3,"difficult",5,5e+05
6,2.36061406135559,"fixest::feols",3,"difficult",5,5e+05
2,0.270936489105225,"pyfixest.feols",2,"simple",3,1e+06
2,0.236089944839478,"FixedEffectModels.reg",2,"simple",3,1e+06
2,0.218737363815308,"fixest::feols",2,"simple",3,1e+06
2,0.328036308288574,"pyfixest.feols",3,"simple",3,1e+06
2,0.188745021820068,"FixedEffectModels.reg",3,"simple",3,1e+06
